#separator:tab
#html:false
an	on, at, to	[an]	Used to express location or movement toward a vertical surface, a border, or a point of contact.   — With Dativ: indicates position (“at”, “on”, “by”, “next to” something).  — With Akkusativ: indicates direction or movement (“to”, “onto”, “up to” something).   Common with places involving water (e.g., am Meer = at the sea) or institutions (e.g., am Bahnhof = at the station).   Temporal: An is used with the Dativ to indicate a specific day or date, similar to “on” in English. It commonly appears with days of the week, named holidays, or personal dates.   Neutral / Abstract: An is used with the Akkusativ to express focus, attachment, or relation, often with verbs like denken an, erinnern an, or glauben an. It indicates the object of thought, memory, or interest.   When combined with the definite articles dem (Dativ) or das (Akkusativ), an contracts to am and ans respectively; other combinations do not contract.	(lokal + Dativ) Das Bild hängt an der Wand.  (lokal + Akkusativ) Ich hänge das Bild an die Wand.  (temporal) An einem Montag ist alles geschlossen.  (neutral) Er denkt oft an seine Kindheit.		
zu	to, at, for	[tsuː]	Used with people, buildings, and institutions; Dativ; emphasizes direction toward.   Also used to form infinitive clauses: indicates the purpose or action related to another verb, noun, or adjective. In this context, it appears at the end of the clause as zu + infinitive.	(lokal) Wir gehen zu der Bibliothek.  (temporal) Zu Weihnachten feiern wir mit der Familie.  (final) Sie lädt uns zu einer Party ein.  (neutral) Das ist eine Frage zu dem Thema.  Ich habe keine Zeit, ins Kino zu gehen.		
auf	on / onto / upon	[aʊf]	Used to indicate position (Dativ) or movement toward a surface (Akkusativ).   Can indicate future events, deadlines, or the order of events, often with nouns indicating time.   The core idea of auf is “toward a surface, point, or target,” whether physical (e.g., table), temporal (e.g., weekend), or abstract/modal (e.g., counting on someone).	(lokal + Dativ) Das Buch liegt auf dem Tisch.  (lokal + Akkusativ) Ich lege das Buch auf den Tisch.  Ich warte auf den Bus.  Wir freuen uns auf das Wochenende.  Ich zähle auf dich.		
interessant	interesting	[ɪntəʁɛˈsant]	(Positiv) Das ist ein interessantes Buch.  (Komparativ) Dieser Film ist interessanter als der andere.  (Superlativ) Das war der interessanteste Vortrag des Tages.			
das Fenster	window	[ˈfɛnstɐ]	Fenster	Das Fenster in meinem Zimmer ist offen.  Die Katze sitzt auf dem Fensterbrett.  Bitte schließen Sie das Fenster, es zieht.  In dem alten Haus sind die Fenster sehr klein.		
offen	open	[ˈɔfn̩]	(Positiv) Die Tür steht offen.  (Komparativ) Unser Haus ist offener für Gäste als früher.  (Superlativ) Sie ist die offenste Person, die ich kenne.  (mit Präposition für) Er ist offen für neue Ideen.  (mit Präposition gegenüber) Sie ist allen Menschen gegenüber offen.			
die Tür	door	[tyːɐ̯]	Türen	Die Tür zum Garten ist aus Glas.  Bitte klopfe an, bevor du die Tür öffnest.  In dem Hotelzimmer gibt es zwei Türen.  Er hat alle Türen geschlossen.		
das Zimmer	room	[ˈt͡sɪmɐ]	Zimmer	Das Zimmer im Erdgeschoss ist sehr groß.  Die Kinder spielen in ihren Zimmern.  Die Tür des Zimmers steht offen.  Wir haben drei Gästezimmer in unserem Haus.		
der Schlüssel	key	[ˈʃlʏsl̩]	Schlüssel	Ich habe den Schlüssel für das Haus verloren.  Kannst du mir bitte den Schlüssel geben?  Er hat einen Schlüsselbund mit vielen Schlüsseln.  Der Schlüssel des Autos liegt auf dem Tisch.		
der Boden	ground	[ˈboːdn̩]	Böden	Das Buch liegt auf dem Boden.  Der Boden ist nach dem Regen nass.		
möchten	would like	 [ˈmœçtən]	haben + gemocht	Ich möchte einen Kaffee.  Möchtest du mitkommen?  Sie möchten bezahlen.  Wir möchten Deutsch lernen.		
der Kaffee	coffee	[ˈkafe]	Kaffees	Ich trinke morgens immer eine Tasse Kaffee.  Der Kaffee in dieser Rösterei schmeckt hervorragend.  Möchtest du einen der neuen Kaffees probieren?  Der Duft des frisch gebrühten Kaffees erfüllte die ganze Küche.		
der Tee	tea	[teː]	Tees	Ich trinke gerne grünen Tee am Nachmittag.  Der Tee ist noch zu heiß zum Trinken.  Sie bietet ihren Gästen verschiedene Tees an.  Der Geruch des frisch aufgebrühten Tees ist sehr angenehm.		
die Küche	kitchen	[ˈkʏçə]	Küchen	Die Küche in unserer neuen Wohnung ist sehr modern.  Meine Mutter kocht gerade in der Küche.  Die beiden Küchen in den Häusern sind sehr unterschiedlich.  Die Renovierung der Küche dauert länger als geplant.		
werden	to become	 [ˈveːɐ̯dən]	sein + geworden	Es wird kalt.  Was willst du werden?  Werdet bitte ruhig!		
das Geld	money	[gɛlt]	Gelder	Ich habe nicht genug Geld für das Auto.  Die Gelder für das Projekt sind bewilligt worden.  Er ist sehr sparsam mit seinem Geld.  Die Herkunft des Geldes war nicht geklärt.		
unter	under, below, among, between	[ˈʊntɐ]	Used to indicate position (Dativ) or movement toward a position (Akkusativ); can also mean 'among' when referring to people or things; can also be used for periods, spans, or ranges of time (e.g., unter der Woche, unter den Ferien).   When unter means “among” (= in the midst of / within a group), it expresses a state (not movement), so it takes the dative case.	(Dativ - statisch) Die Schuhe stehen unter dem Bett.  (Akkusativ - direktional) Der Ball rollte unter den Tisch.  (lokal) Die Schlüssel lagen unter einem Stapel Papier.  (temporal) Unter der Woche habe ich wenig Zeit.  (modal) Wir diskutierten unter Freunden.  (neutral) Kinder unter sechs Jahren zahlen nichts.  Unter den Gästen war auch der Bürgermeister.		
öffnen	to open	 [ˈœfnən]	haben + geöffnet	Kannst du das Fenster öffnen?  Er öffnet die Tür.  Öffnen Sie bitte das Buch.		
wütend	angry	[ˈvyːtənt]	(Komparativ) Sein Bruder war noch wütender auf den Betrüger.  (Superlativ) Der Verlierer schrie am wütendsten.  (mit Präposition auf) Sie ist wütend auf ihren Bruder.  (mit Präposition über) Er ist wütend über die Entscheidung.			
respektieren	to respect	 [ʁespɛkˈtiːʁən]	haben + respektiert	Ich respektiere deine Meinung.  Respektierst du die Regeln?  Respektieren Sie bitte die Privatsphäre.		
mehr	more, anymore, no longer	[meːɐ]	(Gradadverbien) Ich möchte mehr lernen.  (Quantitätsadverbien) Es sind mehr Leute gekommen, als erwartet.  (Negationsadverbien) Ich rauche nicht mehr.  (Temporaladverbien) Sie arbeitet nicht mehr hier.			
was	which	[vas]	"""Was"" is used as a subordinating conjunction in relative clauses when referring to an entire idea, statement, or unspecified thing, similar to ""that"" or ""which"" in English.  Usage rules:    It always introduces a subordinate clause, pushing the verb to the end of the clause.   It refers to an idea, object, or whole clause rather than a specific noun (unlike ""der/die/das"" which refers to a specific noun).   Commonly used after general pronouns like ""alles,"" ""etwas,"" ""das,"" or ""nichts."""	Das Buch, was ich lese, ist sehr spannend.  Der Film, was wir gesehen haben, war ausgezeichnet.  Alles, was du sagst, ist wichtig.		
über	over / above / across / about / more than	[ˈyːbɐ]	Used as a two-way preposition with nouns to indicate:     Position or movement above / across / over (Dativ for location, Akkusativ for movement).   Topics or subjects: indicates the subject of communication, discussion, or thought.   Exceeding or more than: indicates quantities or limits.   Figurative / abstract usage: can indicate dominance, control, or influence.	Die Lampe hängt über dem Tisch.  Wir gehen über die Brücke.  Wir sprechen über das Wetter.  Die Temperatur liegt über 30 Grad.  Er hat die Kontrolle über die Situation.		
zudem	furthermore, moreover, in addition, besides	[ˈt͡suːdeːm]	Es regnet den ganzen Tag, zudem ist es sehr windig.  Sie spricht fließend Englisch, zudem hat sie gute Programmierkenntnisse.			
die Firma	firm, company	[ˈfɪʁma]	Firmen	Die Firma stellt Autoteile her.  Er arbeitet für eine große Firma.  Die beiden Firmen arbeiten zusammen.		
besuchen	to visit	 [bəˈzuːxən]	haben + besucht	Wir besuchen meine Großeltern.  Besuchst du die Vorlesung?  Besuchen Sie uns bald!		
das Jahr	year	[jaːɐ]	Jahre	Ich bin vierzig Jahre alt.  Das Projekt dauert zwei Jahre.  Sie studiert seit drei Jahren in Berlin.		
die Familie	family	[faˈmiːli̯ə]	Familien	Meine Familie besteht aus meinen Eltern, meinem Mann und zwei Kindern.  Wir feiern Weihnachten mit der ganzen Familie.  Die Familie Müller wohnt nebenan.		
bald	soon	[balt]	Wir sehen uns bald wieder.  Der Zug kommt bald an.  Sie wird bald nach Deutschland ziehen.			
der Enkel	grandson, grandchild (male)	[ˈɛŋkl̩]	Enkelkinder	Mein Enkel besucht mich jeden Sonntag.  Die Enkelkinder spielen im Garten.  Unsere Enkelkinder sind drei und fünf Jahre alt.  Seine Enkel wohnen in einer anderen Stadt.		
der Onkel	uncle	[ˈɔŋkl̩]	Onkel	Mein Onkel wohnt in Hamburg.  Die Onkel meiner Familie treffen sich regelmäßig.  Unser Onkel beschenkt uns immer.  Ich gehe mit meinem Onkel angeln.		
die Tante	aunt	[ˈtantə]	Tanten	Meine Tante backt die besten Kuchen.  Die Tanten unterhalten sich im Garten.  Wir besuchen unsere Tante am Wochenende.  Ihre Tante ist Krankenschwester.		
die Nichte	niece	[ˈnɪçtə]	Nichten	Meine Nichte feiert heute Geburtstag.  Die Nichten meiner Schwester sind Zwillinge.  Unsere Nichte studiert in München.  Ich kaufe meiner Nichte ein Geschenk.		
der Neffe	nephew	[ˈnɛfə]	Neffen	Mein Neffe spielt Fußball.  Die Neffen meines Bruders sind sehr aktiv.  Unser Neffe macht eine Ausbildung.  Ich gehe mit meinem Neffen ins Kino.		
die Vetterin	female cousin	[ˈfɛtəʁɪn]	Vetterinnen	Meine Vetterin wohnt in Österreich.  Die Vetterinnen treffen sich jedes Jahr.  Unsere Vetterin studiert Medizin.  Ich schreibe meiner Vetterin eine E-Mail.		
der Vetter	male cousin	[ˈfɛtɐ]	Vettern	Mein Vetter lebt in München.		
die Frau	woman, wife, Mrs.	[fʁaʊ̯]	Frauen	Die Frau arbeitet als Ärztin.		
der Mann	man, husband, Mr.	[man]	Männer	Der Mann geht ins Büro.		
der Teenager	teenager (male)	[ˈtiːnˌeɪɡɐ]	Teenager	Viele Teenager nutzen soziale Medien täglich.		
das Baby	baby	[ˈbeːbi]	Babys	Das Baby schläft im Kinderzimmer.		
das Kind	child	[kɪnt]	Kinder	Das Kind spielt im Garten.		
die Eltern	parents	[ˈɛltɐn]		Meine Eltern wohnen in Berlin.  Die Eltern wurden zur Schulversammlung eingeladen.		
die Mutti	mom, mommy	[ˈmʊti]	Muttis	Meine Mutti kocht heute Abend.		
der Vati	dad, daddy	[ˈfaːti]	Vatis	Mein Vati liest jeden Abend Zeitung.		
die Oma	grandmother, grandma	[ˈoːma]	Omas	Meine Oma backt jeden Sonntag Kuchen.		
der Opa	grandfather, grandpa	[ˈoːpa]	Opas	Mein Opa erzählt gerne Geschichten aus seiner Jugend.		
der Stift	pen	[ʃtɪft]	Stifte	Ich schreibe meinen Namen mit dem Stift.		
der Bleistift	pencil	[ˈblaɪʃtɪft]	Bleistifte	Er zeichnet ein Bild mit dem Bleistift.		
müde	tired	[ˈmyːdə]	(positiv) Ich bin heute sehr müde.  (komparativ) Ich bin müder als gestern.  (superlativ) Ich bin am müdesten nach der langen Reise.  (mit Präposition über + Akk) Sie ist müde über die Arbeit, die sie erledigen musste.			
draußen	outside	[ˈdʁaʊsən]	(lokaladverbien) Die Kinder spielen draußen im Garten.			
drinnen	inside	[ˈdʁɪnən]	(lokaladverbien) Wir bleiben heute drinnen wegen des Regens.			
die Tasche	bag	[ˈtaʃə]	Taschen	Ich packe meine Bücher in die Tasche.		
das Sofa	sofa	[ˈzoːfa]	Sofas	Wir sitzen zusammen auf dem Sofa.		
nehmen	to take	 [ˈneːmən]	haben + genommen	Nimm dir ein Stück Kuchen.  Er nimmt den Zug.  Nehmt bitte Platz!		
das Heft	notebook, exercise book (school notebook)	[heːft]	Hefte	Ich schreibe meine Hausaufgaben ins Heft.		
liegen	to lie	 [ˈliːɡən]	haben + gelegen	Das Buch liegt auf dem Tisch.  Liegst du gerne in der Sonne?  Liegt bitte still!		
hungrig	hungry	[ˈhʊŋʁɪç]	(positiv) Ich bin hungrig.  (komparativ) Ich bin hungriger als mein Bruder.  (superlativ) Ich bin am hungrigsten nach dem langen Spaziergang.  (mit Präposition auf + Akk) Ich bin hungrig auf ein Stück Kuchen.			
glücklich	happy	[ˈɡlʏklɪç]	(positiv) Ich bin glücklich.  (komparativ) Ich bin glücklicher als gestern.  (superlativ) Ich bin am glücklichsten an meinem Geburtstag.  (mit Präposition über + Akk) Ich bin glücklich über die guten Nachrichten.  (mit Präposition mit + Dat) Sie ist glücklich mit ihrer neuen Wohnung.			
der Stuhl	chair	[ʃtuːl]	Stühle	Der Stuhl steht am Tisch.		
dort	there (in that specific place)	[dɔʁt]	Die Bibliothek ist dort am Ende der Straße.			
hier	here	[hiːɐ̯]	Ich warte hier vor dem Haus.			
der Schuh	shoe	[ʃuː]	Schuhe	Ich habe meine Schuhe vor der Tür ausgezogen.		
die Socke	sock	[ˈzɔkə]	Socken	Ich habe eine neue Socke gekauft.		
auch	also, too, as well	[aʊx]	Ich komme auch.  Peter mag Pizza, und Maria auch.  Ich gehe spazieren, auch wenn es regnet.			
wenn	if, when (for repeated events, general conditions, or future)	[vɛn]	"""Wenn"" is used as a subordinating conjunction to indicate conditional or repeated events, similar to ""if"" or ""when"" in English.  Usage rules:    It introduces a subordinate clause, which pushes the verb to the end of the clause.   Used for hypothetical situations, conditions, or repeated actions in the present, past, or future.   For single past events, use ""als"" instead of ""wenn.""   Can also appear in conditional sentences: <Wenn> + <condition clause>, <main clause>."	Wenn ich Zeit habe, gehe ich ins Kino.  Wenn es regnet, bleiben wir zu Hause.		
regnen	to rain	 [ˈʁeːɡnən]	haben + geregnet	Es regnet heute.  Regnet es oft hier?		
bleiben	to stay	 [ˈblaɪ̯bən]	sein + geblieben	Ich bleibe zu Hause.  Bleibst du lange?  Bleibt bitte ruhig!		
finden	to find	 [ˈfɪndən]	haben + gefunden	Ich finde meinen Schlüssel nicht.  Findest du den Weg?  Findet bitte eine Lösung!		
korrigieren	to correct	[kɔʁiˈɡiːʁən]	haben + korrigiert	Ich korrigiere die Fehler in deinem Text.  Bitte korrigiere meinen Bericht.  Wir korrigieren die Ergebnisse zusammen.  Bitte korrigieren Sie den Bericht.		
studieren	to study	[ʃtuˈdiːʁən]	haben + studiert	Ich studiere Deutsch an der Universität.  Bitte studiere die Unterlagen vor der Prüfung.  Ihr studiert fleißig für die Klausur.  Bitte studieren Sie die Aufgaben sorgfältig.		
die Heimat	home / homeland	[ˈhaɪ̯mat]	Heimaten	Meine Heimatstadt ist Berlin.  Ich liebe mein Heimatland.		
kochen	to cook	[ˈkɔχən]	haben + gekocht	Ich koche jeden Abend das Abendessen.  Bitte koche das Gemüse.  Ihr kocht sehr gut zusammen.  Bitte kochen Sie vorsichtig.		
das Hobby	hobby	[ˈhɔbi]	Hobbys	Mein Lieblingshobby ist Lesen.  Ich habe viele Hobbys.		
singen	to sing	[ˈzɪŋən]	haben + gesungen	Ich singe gern im Chor.  Bitte singe das Lied noch einmal.  Ihr singt sehr schön zusammen.  Bitte singen Sie das Lied langsam.		
die Musik	music	[muˈziːk]	Musiken	Ich höre gern klassische Musik.  Die Musik in diesem Film ist fantastisch.		
fremd	foreign / strange / unfamiliar	[fʁɛmpt]	Ich spreche gern fremde Sprachen.  Dieses Gefühl ist mir fremd.			
der Text	text / passage / article	[tɛkst]	Texte	Ich lese einen interessanten Text.  Der Text des Artikels ist sehr informativ.		
dass	that	[das]	"""Dass"" is used as a subordinating conjunction to introduce a subordinate clause that expresses a statement, thought, or fact, similar to ""that"" in English.  Usage rules:    It always introduces a subordinate clause, which pushes the verb to the end of the clause.   Commonly follows verbs of saying, thinking, believing, or knowing (e.g., ""sagen,"" ""denken,"" ""glauben,"" ""wissen"").   The subordinate clause functions as the object or complement of the main clause."	Ich weiß, dass er nicht verheiratet ist.  Es ist klar, dass wir morgen früh anfangen müssen.		
nur	only / just	[nur]	Ich weiß nur, dass er nicht verheiratet ist.  Er hat nur zehn Euro dabei.			
falsch	wrong, incorrect, false	[falʃ]	Das ist eine falsche Antwort.  Er gab mir falsches Geld.			
jetzt	now	[jɛtst]	Ich lerne jetzt Deutsch.  Komm jetzt!			
nach	to / after / toward / according to	[naːx]	Used to indicate direction toward a city, country, or place without an article; for time expressions (e.g., after); or to express conformity or reference (e.g., according to).	Wir fahren nach Berlin.  Nach dem Essen gehen wir spazieren.  Er geht nach Hause.  Nach dem Gesetz muss er zahlen.		
zusätzlich	in addition / additionally / extra	[tsuˈzɛt͡slɪç]	Zusätzlich zu den Kosten kommen noch Steuern hinzu.  Er bekam zusätzlich ein Geschenk.			
insgesamt	overall / in total / altogether	[ˈɪnsɡəˌzamt]	Insgesamt waren 50 Personen anwesend.  Die Reise hat insgesamt 500 Euro gekostet.			
ein bisschen	a little / a bit	[ain ˈbɪsçən]	Ich spreche ein bisschen Deutsch.  Ich bin ein bisschen müde.  Warte ein bisschen!			
zurück	back; backwards	[tsuˈrʏk]	Er kommt morgen zurück.  Sie legte das Buch zurück ins Regal.  Er ging einen Schritt zurück.  Zieh den Stuhl zurück.			
zurückgehen	to go back, to return	[tsuˈrʏkˌɡeːən]	sein + zurückgegangen	Ich gehe morgen zurück nach Hause.  Er geht jeden Abend früh zurück ins Büro.		
zurückkommen	to come back, to return	[tsuˈrʏkˌkɔmən]	sein + zurückgekommen	Wann kommst du zurück?  Sie ist gestern aus dem Urlaub zurückgekommen.		
zurückgeben	to give back, to return (something)	[tsuˈrʏkˌɡeːbən]	haben + zurückgegeben	Bitte gib mir das Buch zurück.  Er hat das Geld schon zurückgegeben.		
zurücknehmen	to take back, to retract	[tsuˈrʏkˌneːmən]	haben + zurückgenommen	Er nahm das Angebot zurück.  Sie hat ihre Aussage zurückgenommen.		
der Park	park	[paʁk]	Parks	Wir gehen am Wochenende in den Park.  Die Kinder spielen im Park.		
in	in, into	[ɪn]	Used to indicate location (Dativ) or direction/movement into (Akkusativ).	Wir gehen in die Schule.  Er sitzt in der Bibliothek.  Ich gehe in das Zimmer.		
das Wetter	weather	[ˈvɛtɐ]		Das Wetter ist heute schön.  Ich mag das wechselhafte Wetter.		
die Straße	street	[ˈʃtʁaːsə]	Straßen	Die Straße ist lang.  Wir gehen die Straße entlang.		
die Hausaufgabe	homework	[ˈhaʊ̯sˌʔaʊ̯fˌɡaːbə]	Hausaufgaben	Ich mache meine Hausaufgaben.  Die Lehrerin gibt uns viele Hausaufgaben.		
wann	when (used in questions about time)	[van]		Weißt du, wann das Treffen beginnt?  Ich frage mich, wann er kommt.		
als	when (for single events in the past)	[als]	"""Als"" is used to introduce a subordinate clause indicating a single event or a specific time in the past, similar to ""when"" in English.  Usage rules:    It is only used for past events that happened once or a specific time in the past, not for repeated actions (use ""wenn"" for repeated actions or present/future events).   The subordinate clause introduced by ""als"" pushes the verb to the end of the clause.   It often provides temporal context for the main clause."	Als ich klein war, spielte ich viel draußen.  Als er ankam, war das Essen schon fertig.		
